187313 1567542853 0.0007392214774548447 3100.566 -1 884553 4.72
187378 1567543195 0.0007362239010396445 3087.993 -1 884895 4.72
187550 1567544070 0.0007278530105426568 3052.882 -1 885770 4.72
187616 1567544369 0.0007274827681994242 3051.329 -1 886069 4.72
187812 1567545356 0.0007250761022882732 3041.235 -1 887056 4.72
187932 1567546003 0.0007287252912810674 3056.541 -1 887703 4.72
187989 1567546296 0.0007245363851592306 3038.971 -1 887996 4.72
188185 1567547303 0.0007184766203859626 3013.554 -1 889003 4.72
188244 1567547565 0.0007202007977189542 3020.786 -1 889265 4.72
188287 1567547751  0.000722666946375036 3031.130 -1 889451 4.72
188502 1567548849 0.0007227669231681391 3031.549 -1 890549 4.72
188618 1567549476 0.0007170015817688363 3007.367 -1 891176 4.72
188726 1567549984 0.0007224793095419524 3030.343 -1 891684 4.72
188766 1567550144  0.000722051372905737 3028.548 -2 891844 4.72
189089 1567551766 0.0007234266466685129 3034.316 -1 893466 4.72
189352 1567553206   0.00071191896722898 2986.049 -1 894906 4.72
189660 1567555008 0.0006816837145672174 2859.231 -1 896708 4.72
189797 1567555810 0.0006686974143740792 2804.762 -1 897510 4.72
189992 1567556755 0.0006599147092335335 2767.924 -1 898455 4.72
190417 1567558973 0.0006493885095798951 2723.773 -1 900673 4.73
190653 1567560239  0.000640962895569026 2688.433 -1 901939 4.73
190794 1567561002 0.0006392886151199059 2681.411 -1 902702 4.73
190967 1567561886 0.0006325592446484919 2653.185 -1 903586 4.73
191324 1567563845 0.0006131804520598148 2571.903 -1 905545 4.73
191460 1567564537 0.0006046885186558702 2536.285 -1 906237 4.73
191526 1567564814 0.0006070400978629966 2546.148 -1 906514 4.73
191572 1567564981 0.0006110946250304358 2563.155 -1 906681 4.73
191617 1567565229 0.0006136787576411362 2573.993 -1 906929 4.73
191990 1567567204 0.0006107665804184292 2561.779 -1 908904 4.73
192364 1567569039 0.0006087984459944731 2553.524 -1 910739 4.73
192535 1567569782 0.0006177005114203951 2590.862 -1 911482 4.73
193211 1567573234 0.0006117327684675622 2565.831 -1 914934 4.73
193300 1567573593 0.0006183226624752124 2593.472 -10 915293 4.73
193344 1567573852 0.0006147619412124923 2578.537 -1 915552 4.73
193355 1567573932 0.0006141749267657199 2576.075 -1 915632 4.73
193423 1567574332 0.0006130629758195652 2571.411 -1 916032 4.73
193547 1567574921 0.0006143635930019079 2576.866 -1 916621 4.73
193933 1567576807 0.0006190388640221697 2596.476 -1 918507 4.73
194146 1567577844 0.0006200088976267345 2600.544 -1 919544 4.73
194514 1567579668 0.0006223134216335005 2610.210 -1 921368 4.73
194672 1567580455 0.0006222831668619434 2610.083 -1 922155 4.73
194730 1567580738 0.0006208524573763733 2604.083 -1 922438 4.73
194904 1567581538 0.0006305353567012645 2644.696 -1 923238 4.73
194923 1567581622 0.0006322186861751915 2651.757 -1 923322 4.73
195008 1567582055 0.0006329455503990585 2654.805 -1 923755 4.73
195082 1567582494 0.0006291809064029965 2639.015 -4 924194 4.73
196075 1567587500 0.0006241447592983141 2617.892 -1 929200 4.73
196627 1567590038 0.0006505271478523383 2728.549 -2 931738 4.73
196782 1567590768 0.0006514309911571982 2732.340 -1 932468 4.73
196837 1567591024 0.0006521678383363352 2735.431 -1 932724 4.73
196928 1567591457 0.0006564675703918351 2753.465 -1 933157 4.73
197187 1567592757 0.0006594217446350329 2765.856 -1 934457 4.73
197199 1567592833  0.000659005848122577 2764.112 -1 934533 4.73
197389 1567593657 0.0006649231917579435 2788.931 -1 935357 4.73
197472 1567594017 0.0006719057578740157 2818.219 -1 935717 4.73
197598 1567594624 0.0006770825068039896 2839.932 -1 936324 4.73
197743 1567595328 0.0006860921997362793 2877.722 -1 937028 4.73
197807 1567595650  0.000685053022173578 2873.363 -1 937350 4.73
197822 1567595695 0.0006868690468204991 2880.980 -1 937395 4.73
198364 1567598390 0.0006919000344603908 2902.082 -1 940090 4.73
198490 1567599038 0.0006878601412553102 2885.137 -1 940738 4.73
198679 1567599889 0.0006945299337473446 2913.113 -1 941589 4.73
198748 1567600225 0.0007000989827898824 2936.472 -1 941925 4.73
198756 1567600255 0.0007014590948573495 2942.176 -1 941955 4.73
198771 1567600369 0.0007015878978351846 2942.717 -1 942069 4.73
198849 1567600747 0.0007008752689923669 2939.728 -1 942447 4.73
198866 1567600842 0.0006975978661627172 2925.981 -1 942542 4.73
199029 1567601686 0.0006996015319047762 2934.385 -1 943386 4.73
199211 1567602725 0.0006875553107743709 2883.859 -1 944425 4.74
199341 1567603385 0.0006790869688915063 2848.339 -1 945085 4.74
199448 1567603915 0.0006769106325509079 2839.211 -1 945615 4.74
199827 1567605816 0.0006787430699540251 2846.897 -1 947516 4.74
199913 1567606232 0.0006774587861923324 2841.510 -1 947932 4.74
200063 1567606984 0.0006807356677693334 2855.255 -1 948684 4.74
200131 1567607258 0.0006831426475650663 2865.350 -1 948958 4.74
200242 1567607729 0.0006898249104696001 2893.378 -1 949429 4.74
200254 1567607771 0.0006894793375241388 2891.929 -1 949471 4.74
200287 1567607904 0.0006931871491701936 2907.481 -1 949604 4.74
200412 1567608453 0.0007052195132533705 2957.949 -1 950153 4.74
201011 1567611300 0.0007406372868827085 3106.504 -12 953000 4.74
201046 1567611503 0.0007378578557120005 3094.846 -1 953203 4.74
202062 1567616440 0.0007631355025890363 3200.870 -1 958140 4.74
202262 1567617559 0.0007453946247783437 3126.458 -1 959259 4.74
202377 1567618008 0.0007486338503177356 3140.045 -1 959708 4.74
202419 1567618157 0.0007508053500096785 3149.153 -1 959857 4.74
202432 1567618223 0.0007506402347839091 3148.460 -1 959923 4.74
202565 1567618764 0.0007638801338899399 3203.993 -1 960464 4.74
202589 1567618855 0.0007679913532154129 3221.237 -1 960555 4.74
203124 1567621358 0.0008107068577029411 3400.402 -1 963058 4.74
203222 1567621886 0.0008136003437196087 3412.538 -1 963586 4.74
203338 1567622459 0.0008077293741894975 3387.913 -1 964159 4.74
203383 1567622624 0.0008113517889629118 3403.107 -1 964324 4.74
203428 1567622817 0.0008185745513759297 3433.402 -1 964517 4.74
204024 1567625870 0.0008104194103159101 3399.196 -1 967570 4.74
204482 1567628202 0.0008071970718164103 3385.680 -1 969902 4.74
204498 1567628277 0.0008064494693418516 3382.545 -1 969977 4.74
205100 1567631297 0.0008007184485530547 3358.507 -1 972997 4.74
205132 1567631474 0.0007971082394537234 3343.364 -1 973174 4.74
205173 1567631717 0.0007942912355140476 3331.548 -1 973417 4.74
205336 1567632426 0.0008115163977949241 3403.797 -1 974126 4.74
205425 1567632831 0.0008139754523832992 3414.111 -2 974531 4.74
205488 1567633103 0.0008185850214242318 3433.446 -1 974803 4.74
205622 1567633698 0.0008258737740749105 3464.017 -1 975398 4.74
205767 1567634421 0.0008353191840830112 3503.635 -1 976121 4.74
205968 1567635441  0.000838833655273428 3518.376 -1 977141 4.74
206123 1567636181  0.000836747140797929 3509.624 -1 977881 4.74
206134 1567636224 0.0008386330523105348 3517.534 -1 977924 4.74
206149 1567636308  0.000837330098714875 3512.069 -6 978008 4.74
206594 1567638514 0.0008444674784344125 3542.006 -1 980214 4.74
206761 1567639355 0.0008435825578406594 3538.294 -1 981055 4.74
206863 1567639876 0.0008418376469949884 3530.976 -1 981576 4.74
207187 1567641618 0.0008229824366117039 3451.890 -1 983318 4.74
207242 1567641809 0.0008299166626142773 3480.975 -1 983509 4.74
207244 1567641823 0.0008305063043203207 3483.448 -1 983523 4.74
207248 1567641840 0.0008297418158982254 3480.241 -1 983540 4.74
207564 1567643564 0.0008246340429267224 3458.817 -1 985264 4.74
207592 1567643669 0.0008255941102958961 3462.844 -1 985369 4.74
207685 1567644123 0.0008267219128247193 3467.575 -1 985823 4.74
207729 1567644332 0.0008204608552473438 3441.313 -1 986032 4.74
207744 1567644414 0.0008198433746997598 3438.723 -1 986114 4.74
208074 1567646280 0.0008028781543243176 3367.565 -1 987980 4.74
208315 1567647434 0.0007923833886359345 3323.546 -1 989134 4.74
208449 1567648073 0.0007955575319626331 3336.860 -1 989773 4.74
208456 1567648089 0.0007970561209239765 3343.145 -1 989789 4.74
208496 1567648276 0.0008010065732040438 3359.715 -1 989976 4.74
208527 1567648367 0.0008066934321232747 3383.568 -1 990067 4.74
208561 1567648590 0.0008017416027247103 3362.798 -1 990290 4.74
208643 1567649041 0.0007986550373751302 3349.852 -1 990741 4.74
208903 1567650401  0.000798792101042502 3350.427 -1 992101 4.74
208975 1567650779  0.000791149173298308 3318.369 -1 992479 4.74
209277 1567652381 0.0007844675919541815 3290.344 -2 994081 4.75
209448 1567653244 0.0007789630922568062 3267.257 -1 994944 4.75
209490 1567653463  0.000776977129663072 3258.927 -1 995163 4.75
209493 1567653466 0.0007759902931529937 3254.788 -1 995166 4.75
209918 1567655848 0.0007402453654438937 3104.860 -13 997548 4.75
209936 1567655949 0.0007372947027735376 3092.484 -1 997649 4.75
209956 1567656083 0.0007368278322251964 3090.526 -1 997783 4.75
210014 1567656371 0.0007313004026498617 3067.342 -8 998071 4.75
210188 1567657307 0.0007236147759586629 3035.105 -6 999007 4.75
210265 1567657729 0.0007192396558554306 3016.755 -1 999429 4.75
210269 1567657730 0.0007197816265907135 3019.028 -13 999430 4.75
210315 1567657953 0.0007219475219337209 3028.112 -1 999653 4.75
210482 1567658753 0.0007208700520386009 3023.593 -1 1000453 4.75
210833 1567660617  0.000712856660020662 2989.982 -1 1002317 4.75
211300 1567662865 0.0007234675360184939 3034.488 -1 1004565 4.75
212047 1567666560 0.0007274062846304663 3051.008 -1 1008260 4.75
212275 1567667747 0.0007236966018251002 3035.449 -1 1009447 4.75
212280 1567667766 0.0007230690619165577 3032.817 -12 1009466 4.75
212740 1567670097 0.0007169132318717602 3006.997 -1 1011797 4.75
212769 1567670225 0.0007160389401063446 3003.330 -14 1011925 4.75
212957 1567671252 0.0007098265161682093 2977.272 -1 1012952 4.75
213002 1567671493 0.0007097182812079811 2976.818 -1 1013193 4.75
213011 1567671519 0.0007090165395864376 2973.875 -1 1013219 4.75
213318 1567673234  0.000683660775566232 2867.524 -9 1014934 4.75
213788 1567675795 0.0006638679031827246 2784.505 -1 1017495 4.75
214142 1567677674 0.0006443476352584351 2702.630 -1 1019374 4.76
214563 1567679982 0.0006254409150877708 2623.328 -1 1021682 4.76
214744 1567680923 0.0006128809765784919 2570.647 -1 1022623 4.76
214774 1567681101 0.0006110990013391866 2563.173 -1 1022801 4.76
214938 1567682044 0.0006036917581847466 2532.104 -1 1023744 4.76
214990 1567682306  0.000604801378188545 2536.758 -1 1024006 4.76
215256 1567683695 0.0005895552561034869 2472.811 -1 1025395 4.76
215356 1567684195 0.0005898255696742086 2473.944 -1 1025895 4.76
215708 1567686046 0.0005868078398494448 2461.287 -1 1027746 4.76
215847 1567686761 0.0005816863566337115 2439.806 -1 1028461 4.76
216517 1567690265 0.0005630829564725833 2361.776 -1 1031965 4.76
216559 1567690492 0.0005613912490707298 2354.680 -1 1032192 4.76
216805 1567691810 0.0005515528685495877 2313.415 -1 1033510 4.76
217072 1567693293 0.0005394104191030058 2262.485 -1 1034993 4.76
217156 1567693794 0.0005316228945023955 2229.821 -1 1035494 4.76
217183 1567693929 0.0005299018088350055 2222.602 -1 1035629 4.76
218085 1567698458 0.0005233916578070373 2195.296 -1 1040158 4.76
218158 1567698772 0.0005265459166358139 2208.526 -1 1040472 4.76
218325 1567699501 0.0005353214984002844 2245.334 -1 1041201 4.76
218334 1567699529   0.00053606134174432 2248.438 -1 1041229 4.76
218363 1567699681 0.0005375934634147365 2254.864 -1 1041381 4.76
218612 1567700964 0.0005411470245971987 2269.769 -1 1042664 4.76
218617 1567700972 0.0005406555839380603 2267.707 -1 1042672 4.76
218944 1567702627 0.0005362477455256146 2249.219 -1 1044327 4.76
219327 1567704473   0.00054131408907713 2270.469 -1 1046173 4.76
219428 1567704909 0.0005485133000434961 2300.666 -1 1046609 4.76
219574 1567705652  0.000549581353772633 2305.145 -1 1047352 4.76
219624 1567705870 0.0005508467111152234 2310.453 -1 1047570 4.76
219631 1567705906 0.0005501128043932335 2307.374 -1 1047606 4.76
219651 1567706012 0.0005505091077315453 2309.037 -1 1047712 4.76
220358 1567709629 0.0005458478548491646 2289.486 -1 1051329 4.77
220373 1567709708  0.000546564583675831 2292.492 -1 1051408 4.77
220627 1567710948 0.0005431448006882768 2278.148 -1 1052648 4.77
220702 1567711360 0.0005412625856043099 2270.253 -1 1053060 4.77
220769 1567711703 0.0005464129231829892 2291.856 -1 1053403 4.77
220801 1567711870  0.000544386447441451 2283.356 -1 1053570 4.77
220941 1567712562 0.0005430480175262936 2277.742 -2 1054262 4.77
221008 1567712974 0.0005355107485550402 2246.128 -1 1054674 4.77
221103 1567713362 0.0005383939500211365 2258.221 -1 1055062 4.77
221152 1567713610 0.0005397015441813593 2263.706 -1 1055310 4.77
221233 1567713995 0.0005404661037077385 2266.913 -1 1055695 4.77
221741 1567716653  0.000536068076973012 2248.466 -2 1058353 4.77
221756 1567716691 0.0005356810760448556 2246.843 -1 1058391 4.77
221783 1567716846 0.0005340539564405595 2240.018 -1 1058546 4.77
222421 1567719851 0.0005533650811578476 2321.016 -3 1061551 4.77
222767 1567721508 0.0005629690334817747 2361.298 -1 1063208 4.77
222834 1567721751 0.0005660036519953039 2374.027 -1 1063451 4.77
223453 1567724588 0.0005934778885542798 2489.264 -1 1066288 4.77
223612 1567725295 0.0006078270652189398 2549.449 -1 1066995 4.77
223661 1567725536 0.0006104010437778678 2560.245 -1 1067236 4.77
223709 1567725729 0.0006147412734223601 2578.450 -1 1067429 4.77
223957 1567726889 0.0006219883369333077 2608.847 -1 1068589 4.77
224067 1567727381 0.0006279662505917936 2633.920 -1 1069081 4.77
224184 1567727928 0.0006327656327629293 2654.051 -1 1069628 4.77
224243 1567728187 0.0006374182517292724 2673.566 -1 1069887 4.77
224265 1567728282 0.0006386570378085746 2678.762 -1 1069982 4.77
224323 1567728601 0.0006403248040851345 2685.757 -1 1070301 4.77
224515 1567729526 0.0006456835490689152 2708.233 -1 1071226 4.77
224550 1567729674 0.0006459474850559283 2709.340 -1 1071374 4.77
224803 1567730886  0.000654728165377651 2746.170 -1 1072586 4.77
224878 1567731202 0.0006615604115950568 2774.827 -1 1072902 4.77
224926 1567731457 0.0006631868525086203 2781.649 -1 1073157 4.77
225009 1567731820 0.0006681110275234626 2802.302 -1 1073520 4.77
225729 1567735372 0.0006696279682497332 2808.665 -1 1077072 4.77
225931 1567736486 0.0006650734806995848 2789.562 -1 1078186 4.77
225963 1567736641 0.0006650458362559426 2789.446 -1 1078341 4.77
226052 1567737073 0.0006663979178652033 2795.117 -1 1078773 4.77
226069 1567737155  0.000667062985647504 2797.906 -1 1078855 4.77
226792 1567741107 0.0006270034259157207 2629.882 -1 1082807 4.77
227108 1567742776 0.0006120106380308257 2566.997 -1 1084476 4.77
227195 1567743256 0.0006109065030319084 2562.366 -1 1084956 4.77
227971 1567747388 0.0005812993459147202 2438.182 -1 1089088 4.77
228339 1567749260  0.000575702927696456 2414.709 -1 1090960 4.77
228710 1567751254 0.0005636445764894976 2364.132 -1 1092954 4.77
228809 1567751814 0.0005579554408024219 2340.269 -1 1093514 4.77
228996 1567752828 0.0005484275180919572 2300.306 -1 1094528 4.77
229037 1567753007 0.0005510803141851528 2311.433 -1 1094707 4.77
229189 1567753699 0.0005497619317339885 2305.903 -2 1095399 4.77
229763 1567756674 0.0005412808968273267 2270.330 -1 1098374 4.78
230056 1567758277 0.0005359412585809483 2247.934 -2 1099977 4.78
232166 1567768822 0.0005327946206694167 2234.736 -3 1110522 4.78
232709 1567771500 0.0005372752880028375 2253.529 -1 1113200 4.78
233084 1567773359 0.0005305629519439419 2225.375 -1 1115059 4.78
233500 1567775527 0.0005303057668524837 2224.297 -1 1117227 4.78
234574 1567781012 0.0005110232873471898 2143.419 -2 1122712 4.78
235138 1567783776 0.0005188945224374632 2176.434 -1 1125476 4.78
237054 1567793231 0.0005321942824622677 2232.218 -1 1134931 4.78
240928 1567811743  0.000624555896775925 2619.616 -2 1153443 4.78
243988 1567827342 0.0006019754826459107 2524.906 -1 1169042 4.79
252874 1567872143 0.0005517751778208858 2314.347 -1 1213843 4.80
253461 1567875271 0.0005392240820939065 2261.703 -2 1216971 4.80
255975 1567887696 0.0005470399425385605 2294.486 -2 1229396 4.80
258221 1567898940 0.0005494681105091673 2304.670 -1 1240640 4.80
259714 1567906418 0.0005451643477307188 2286.619 -1 1248118 4.80
264754 1567932225   0.00048490353634559 2033.863 -1 1273925 4.81
267269 1567944689 0.0004947558820800937 2075.187 -2 1286389 4.81
282934 1568024550 0.0003694368509501599 1549.553 -2 1366250 4.82
286584 1568043834 0.0003044466463976634 1276.960 -1 1385534 4.83
286631 1568044035 0.0003060279992994721 1283.593 -3 1385735 4.83
286911 1568045543 0.0003016669637228157 1265.301 -1 1387243 4.83
293441 1568077758 0.0003237453018275448 1357.906 -1 1419458 4.83
293998 1568080398  0.000333177276117072 1397.467 -2 1422098 4.83
296770 1568093961 0.0003545210344278414 1486.991 -1 1435661 4.83
297152 1568095827 0.0003608460471249575 1513.520 -1 1437527 4.83
298870 1568104414 0.0003597471806492412 1508.911 -1 1446114 4.83
299038 1568105236 0.0003611178655210404 1514.660 -1 1446936 4.83
300583 1568113054  0.000355578774054021 1491.427 -3 1454754 4.83
302942 1568124989 0.0003408232521558065 1429.537 -1 1466689 4.84
304826 1568133567 0.0004042332931462463 1695.502 -1 1475267 4.83
306266 1568141134 0.0003902789984769739 1636.973 -1 1482834 4.84
309484 1568157639  0.000348079947773614 1459.975 -1 1499339 4.84
311236 1568166687 0.0003280365224907065 1375.905 -1 1508387 4.84
311900 1568169807 0.0003404506701394938 1427.975 -2 1511507 4.84
315563 1568188434 0.0003209149396332237 1346.035 -1 1530134 4.84
315596 1568188582  0.000323094808001767 1355.178 -4 1530282 4.84
315782 1568189471 0.0003258556307057428 1366.758 -2 1531171 4.84
316213 1568191679 0.0003274306581456654 1373.364 -3 1533379 4.84
316413 1568192734 0.0003217862599569856 1349.689 -3 1534434 4.84
317772 1568199494 0.0003249634013905092 1363.015 -3 1541194 4.84
319539 1568208088 0.0003389590273713591 1421.718 -2 1549788 4.85
321378 1568217356 0.0003320355565571538 1392.678 -2 1559056 4.85
321802 1568219720 0.0003211528732957311 1347.033 -1 1561420 4.85
322333 1568222264  0.000322664764785141 1353.374 -2 1563964 4.85
323374 1568227206 0.0003426466292292743 1437.185 -1 1568906 4.85
325244 1568236178 0.0003657578214074462 1534.122 -1 1577878 4.85
326966 1568245204  0.000340491424073909 1428.145 -4 1586904 4.85
328333 1568251683 0.0003635161834620333 1524.720 -2 1593383 4.85
330506 1568262356 0.0003771220343539845 1581.788 -4 1604056 4.85
334508 1568282097 0.0004043239533219826 1695.883 -5 1623797 4.85
336026 1568288965 0.0004575820241699943 1919.266 -1 1630665 4.85
336857 1568292957 0.0004719430963442288 1979.502 -1 1634657 4.85
337509 1568295954 0.0004959290457094703 2080.108 -2 1637654 4.85
338193 1568299133 0.0005227952280933203 2192.795 -1 1640833 4.85
338463 1568300414  0.000529805301341711 2222.197 -2 1642114 4.85
338595 1568301055 0.0005368966767476149 2251.941 -1 1642755 4.85
341010 1568312819 0.0005700913357042963 2391.172 -3 1654519 4.85
341113 1568313350 0.0005669425247708941 2377.965 -3 1655050 4.85
341280 1568314228 0.0005654373232981402 2371.651 -1 1655928 4.85
342468 1568320037 0.0005706873850526668 2393.672 -1 1661737 4.85
342639 1568320869 0.0005770603595185981 2420.402 -1 1662569 4.85
349963 1568357156  0.000608953401865424 2554.174 -6 1698856 4.85
353245 1568374225 0.0005461331555884568 2290.682 -2 1715925 4.85
354696 1568381605 0.0005335819816411648 2238.038 -7 1723305 4.85
359346 1568404884 0.0005266845805592818 2209.108 -6 1746584 4.86
361136 1568413788 0.0005295860968081607 2221.278 -1 1755488 4.86
371516 1568466460 0.0004586173796245371 1923.609 -4 1808160 4.86
375324 1568485316   0.00047835073687692 2006.378 -1 1827016 4.86
377248 1568495008 0.0004692776016432299 1968.322 -1 1836708 4.86
378142 1568499544 0.0004626755957491031 1940.631 -1 1841244 4.86
378485 1568501169  0.000470376129792719 1972.930 -1 1842869 4.86
378606 1568501809 0.0004706390194196712 1974.032 -1 1843509 4.86
379198 1568504697 0.0004760123202607695 1996.570 -5 1846397 4.86
381155 1568514431 0.0004807989154626164 2016.647 -1 1856131 4.86
383444 1568525883 0.0004802000621831053 2014.135 -2 1867583 4.87
384172 1568529400 0.0004963184508230094 2081.741 -1 1871100 4.87
387789 1568548956 0.0003775118840637415 1583.423 -1 1890656 4.87
388427 1568552058 0.0003768799659477866 1580.772 -3 1893758 4.87
388439 1568552121 0.0003765418133265476 1579.354 -1 1893821 4.87
388625 1568553170 0.0003692508762630087 1548.773 -1 1894870 4.87
390358 1568561997 0.0003592640220361319 1506.885 -2 1903697 4.87
390790 1568564188 0.0003568451808438123 1496.739 -5 1905888 4.87
391091 1568565698 0.0003570686638872539 1497.677 -1 1907398 4.87
391824 1568569376 0.0003532403309332863 1481.619 -1 1911076 4.87
391927 1568569877 0.0003519552979017095 1476.229 -1 1911577 4.87
392363 1568571872 0.0003648175083011501 1530.178 -1 1913572 4.87
393954 1568579971 0.0003604228468630063 1511.745 -2 1921671 4.87
394503 1568582793 0.0003533441828446021 1482.055 -1 1924493 4.87
394756 1568584008 0.0003563241454353624 1494.554 -1 1925708 4.87
395369 1568587159 0.0003492624361835948 1464.934 -3 1928859 4.87
395632 1568588501 0.0003494550516819146 1465.742 -1 1930201 4.87
395643 1568588543 0.0003508261585319894 1471.493 -1 1930243 4.87
396339 1568591876 0.0003555708718425242 1491.394 -1 1933576 4.87
396860 1568594633 0.0003527389963733468 1479.516 -1 1936333 4.87
398121 1568600874 0.0003537499360891242 1483.757 -1 1942574 4.87
398834 1568604526 0.0003466498941753804 1453.976 -1 1946226 4.87
399047 1568605605 0.0003457958068241683 1450.394 -1 1947305 4.87
400132 1568610721 0.0003706355102469252 1554.581 -1 1952421 4.87
401925 1568619829 0.0003592221791507634 1506.709 -1 1961529 4.88
403394 1568627425  0.000344092333411741 1443.249 -1 1969125 4.88
403507 1568628020 0.0003408822510156715 1429.785 -2 1969720 4.88
403653 1568628836 0.0003387468738214803 1420.828 -1 1970536 4.88
403679 1568629019  0.000337402558697079 1415.190 -1 1970719 4.88
403748 1568629371 0.0003330117124998374 1396.773 -1 1971071 4.88
405124 1568636275 0.0003282152685893195 1376.655 -1 1977975 4.88
405617 1568638699 0.0003308152572127872 1387.560 -1 1980399 4.88
406036 1568641050 0.0003195130518704904 1340.155 -1 1982750 4.88
406046 1568641090 0.0003186658821266791 1336.601 -1 1982790 4.88
407571 1568647728 0.0003740533001209847 1568.916 -1 1989428 4.88
412163 1568670401 0.0004081153928011172 1711.785 -1 2012101 4.88
413550 1568677358 0.0004027115703473912 1689.120 -1 2019058 4.88
414149 1568680679 0.0003915678459004057 1642.379 -1 2022379 4.88
415322 1568686635 0.0003709733471146238 1555.998 -1 2028335 4.88
416092 1568690366 0.0003812557710494374 1599.126 -4 2032066 4.88
420083 1568710125 0.0003956650732918909 1659.564 -3 2051825 4.88
423542 1568727675 0.0003832328485713131 1607.419 -1 2069375 4.88
423864 1568729358  0.000373815699841856 1567.920 -1 2071058 4.88
424027 1568730118 0.0003767612662168029 1580.275 -2 2071818 4.88
424334 1568731586 0.0003805937259802296 1596.349 -1 2073286 4.88
424495 1568732386 0.0003813199438587188 1599.395 -2 2074086 4.88
425641 1568738240 0.0003788712332446821 1589.124 -3 2079940 4.88
425839 1568739284  0.000372874826850893 1563.973 -3 2080984 4.88
427984 1568749859 0.0003781610070906271 1586.146 -2 2091559 4.88
428077 1568750333 0.0003793158486062153 1590.989 -1 2092033 4.88
428983 1568754912 0.0003759026481717784 1576.673 -1 2096612 4.88
429362 1568756636 0.0003858622929161536 1618.448 -5 2098336 4.88
429984 1568759652 0.0003968654803153268 1664.599 -1 2101352 4.88
432547 1568772493 0.0003982273846950792 1670.311 -1 2114193 4.88
433438 1568776866  0.000397189983444993 1665.960 -2 2118566 4.88
433882 1568779116 0.0003990374535878067 1673.709 -2 2120816 4.88
434201 1568780767 0.0003964457074031171 1662.838 -1 2122467 4.88
435886 1568789218 0.0003960403004228104 1661.138 -1 2130918 4.88
436516 1568792425 0.0003897845855354215 1634.899 -1 2134125 4.88
440261 1568811394 0.0003737747647811194 1567.748 -4 2153094 4.89
440434 1568812309  0.000368329633794184 1544.909 -1 2154009 4.89
441075 1568815586 0.0003589637760059903 1505.625 -2 2157286 4.89
441808 1568819310 0.0003561858229618138 1493.974 -3 2161010 4.89
443819 1568829252  0.000362344594613722 1519.806 -1 2170952 4.89
444566 1568832889  0.000368967212943452 1547.583 -4 2174589 4.89
445899 1568839455 0.0003776555695457442 1584.026 -7 2181155 4.89
446510 1568842565 0.0003776544552841451 1584.021 -1 2184265 4.89
446844 1568844262 0.0003721376490572127 1560.881 -1 2185962 4.89
448112 1568850515 0.0003773366022826265 1582.688 -6 2192215 4.89
449902 1568859839 0.0003553684974207627 1490.545 -5 2201539 4.89
450078 1568860750 0.0003516173874017414 1474.812 -2 2202450 4.89
450124 1568860944 0.0003525276948468203 1478.630 -3 2202644 4.89
451695 1568868936 0.0003454640202504382 1449.002 -4 2210636 4.89
451906 1568870004 0.0003441219362934545 1443.373 -1 2211704 4.89
452332 1568872126  0.000345692142608287 1449.959 -1 2213826 4.89
453265 1568876631 0.0003562076301256068 1494.065 -1 2218331 4.89
453417 1568877385 0.0003548266780370023 1488.273 -2 2219085 4.89
455903 1568889450 0.0003784405259073102 1587.318 -6 2231150 4.89
456617 1568892998 0.0003838511560693642 1610.012 -6 2234698 4.89
457034 1568895113 0.0003822571640714593 1603.326 -4 2236813 4.89
457172 1568895786 0.0003817435713998124 1601.172 -3 2237486 4.89
458934 1568904250 0.0004089401001439299 1715.244 -1 2245950 4.89
459198 1568905555 0.0004082852773431706 1712.498 -5 2247255 4.89
464012 1568929681 0.0004015121141660654 1684.089 -1 2271381 4.89
465007 1568934462 0.0004246903010702027 1781.306 -3 2276162 4.89
465438 1568936631 0.0004169086626310595 1748.667 -6 2278331 4.89
468537 1568951726  0.000451069003598035 1891.948 -4 2293426 4.89
472868 1568973404 0.0004508711875705598 1891.119 -3 2315104 4.89
472999 1568973992 0.0004587644956560074 1924.226 -3 2315692 4.89
473665 1568977024 0.0004822889741594668 2022.896 -8 2318724 4.89
474832 1568982857 0.0004861328373500039 2039.019 -3 2324557 4.89
475763 1568987631 0.0004720275066241589 1979.856 -10 2329331 4.89
476020 1568988842 0.0004764517459617307 1998.413 -5 2330542 4.89
476146 1568989494 0.0004826253973236505 2024.308 -2 2331194 4.89
476386 1568990749 0.0004749278669105656 1992.021 -3 2332449 4.89
477120 1568994619   0.00046513706990063 1950.955 -2 2336319 4.89
477293 1568995449 0.0004612226437649314 1934.537 -8 2337149 4.89
477782 1568997655 0.0004791619287872152 2009.780 -4 2339355 4.89
480425 1569010882 0.0004838660232977485 2029.511 -5 2352582 4.89
480930 1569013220 0.0004978754276251174 2088.272 -3 2354920 4.89
481061 1569013743 0.0005052561130014645 2119.229 -7 2355443 4.89
483401 1569024913 0.0005693521379943821 2388.071 -1 2366613 4.89
484879 1569032393 0.0005575398478285016 2338.526 -2 2374093 4.89
486184 1569039308  0.000522301371980144 2190.723 -3 2381008 4.89
489486 1569056064  0.000495588217500726 2078.678 -5 2397764 4.89
489924 1569058162 0.0005049740580413414 2118.046 -4 2399862 4.89
490154 1569059219 0.0005091764417769734 2135.672 -2 2400919 4.89
490536 1569061173 0.0005124215967981168 2149.284 -4 2402873 4.89
491722 1569066982 0.0005157582542726992 2163.279 -2 2408682 4.89
